TRANSACTION_ID,YEAR,MONTH_NUMBER,MONTH_NAME,SEASON,REGION,STATE_PROVINCE,CATEGORY,SALES,UNITS
1650,2024,10,October,Autumn,South,Balochistan,Sports,71272.47,763
1651,2024,10,October,Autumn,South,Balochistan,Toys,64701.82,1216
1652,2024,10,October,Autumn,South,Balochistan,Books,56497.76,1718
1653,2024,10,October,Autumn,East,AJK,Electronics,133291.97,528
1654,2024,10,October,Autumn,East,AJK,Clothing,89804.73,1498
1655,2024,10,October,Autumn,East,AJK,Furniture,77244.88,231
1656,2024,10,October,Autumn,East,AJK,Food & Beverages,90544.67,3387
1657,2024,10,October,Autumn,East,AJK,Sports,70036.34,630
1658,2024,10,October,Autumn,East,AJK,Toys,55364.27,1165
1659,2024,10,October,Autumn,East,AJK,Books,42795.64,1351
1660,2024,10,October,Autumn,East,Punjab,Electronics,118428.53,498
1661,2024,10,October,Autumn,East,Punjab,Clothing,83294.23,1363
1662,2024,10,October,Autumn,East,Punjab,Furniture,74134.5,218
1663,2024,10,October,Autumn,East,Punjab,Food & Beverages,99281.81,3878
1664,2024,10,October,Autumn,East,Punjab,Sports,57983.9,544
1665,2024,10,October,Autumn,East,Punjab,Toys,57138.67,1031
1666,2024,10,October,Autumn,East,Punjab,Books,44985.47,1439
1667,2024,10,October,Autumn,West,Balochistan,Electronics,95797.47,396
1668,2024,10,October,Autumn,West,Balochistan,Clothing,87690.75,1332
1669,2024,10,October,Autumn,West,Balochistan,Furniture,67038.52,194
1670,2024,10,October,Autumn,West,Balochistan,Food & Beverages,68819.32,2688
1671,2024,10,October,Autumn,West,Balochistan,Sports,61431.82,573
1672,2024,10,October,Autumn,West,Balochistan,Toys,57929.69,1111
1673,2024,10,October,Autumn,West,Balochistan,Books,39589.37,1241
1674,2024,10,October,Autumn,West,KPK,Electronics,108653.0,420
1675,2024,10,October,Autumn,West,KPK,Clothing,94312.81,1658
1676,2024,10,October,Autumn,West,KPK,Furniture,60370.67,195
1677,2024,10,October,Autumn,West,KPK,Food & Beverages,74170.12,2781
1678,2024,10,October,Autumn,West,KPK,Sports,67884.01,735
1679,2024,10,October,Autumn,West,KPK,Toys,51269.72,969
1680,2024,10,October,Autumn,West,KPK,Books,45118.68,1253
1681,2024,10,October,Autumn,Central,Punjab,Electronics,141269.43,575
1682,2024,10,October,Autumn,Central,Punjab,Clothing,95113.44,1481
1683,2024,10,October,Autumn,Central,Punjab,Furniture,82776.84,225
1684,2024,10,October,Autumn,Central,Punjab,Food & Beverages,107734.84,4098
1685,2024,10,October,Autumn,Central,Punjab,Sports,75579.42,687
1686,2024,10,October,Autumn,Central,Punjab,Toys,75794.67,1564
1687,2024,10,October,Autumn,Central,Punjab,Books,55232.51,1497
1688,2024,10,October,Autumn,Central,Sindh,Electronics,139514.09,548
1689,2024,10,October,Autumn,Central,Sindh,Clothing,101806.44,1644
1690,2024,10,October,Autumn,Central,Sindh,Furniture,78591.66,219
1691,2024,10,October,Autumn,Central,Sindh,Food & Beverages,102468.38,4205
1692,2024,10,October,Autumn,Central,Sindh,Sports,70337.05,726
1693,2024,10,October,Autumn,Central,Sindh,Toys,69217.16,1320
1694,2024,10,October,Autumn,Central,Sindh,Books,54473.25,1515
1695,2024,11,November,Autumn,North,Punjab,Electronics,214343.18,789
1696,2024,11,November,Autumn,North,Punjab,Clothing,166238.26,2456
1697,2024,11,November,Autumn,North,Punjab,Furniture,103451.84,285
1698,2024,11,November,Autumn,North,Punjab,Food & Beverages,130071.94,4890
1699,2024,11,November,Autumn,North,Punjab,Sports,102643.25,1031
1700,2024,11,November,Autumn,North,Punjab,Toys,88773.94,1847
1701,2024,11,November,Autumn,North,Punjab,Books,73211.22,1994
1702,2024,11,November,Autumn,North,KPK,Electronics,194786.75,733
1703,2024,11,November,Autumn,North,KPK,Clothing,176270.22,2724
1704,2024,11,November,Autumn,North,KPK,Furniture,99546.1,308
1705,2024,11,November,Autumn,North,KPK,Food & Beverages,160455.15,6848
1706,2024,11,November,Autumn,North,KPK,Sports,116103.08,1079
1707,2024,11,November,Autumn,North,KPK,Toys,85509.92,1714
1708,2024,11,November,Autumn,North,KPK,Books,83231.39,2297
1709,2024,11,November,Autumn,North,Gilgit-Baltistan,Electronics,180719.69,684
1710,2024,11,November,Autumn,North,Gilgit-Baltistan,Clothing,178869.57,2745
1711,2024,11,November,Autumn,North,Gilgit-Baltistan,Furniture,115746.14,319
1712,2024,11,November,Autumn,North,Gilgit-Baltistan,Food & Beverages,129044.71,4686
1713,2024,11,November,Autumn,North,Gilgit-Baltistan,Sports,103557.3,1098
1714,2024,11,November,Autumn,North,Gilgit-Baltistan,Toys,92021.68,1928
1715,2024,11,November,Autumn,North,Gilgit-Baltistan,Books,68522.96,2161
1716,2024,11,November,Autumn,South,Sindh,Electronics,142521.51,610
1717,2024,11,November,Autumn,South,Sindh,Clothing,138468.86,2069
1718,2024,11,November,Autumn,South,Sindh,Furniture,94768.56,280
1719,2024,11,November,Autumn,South,Sindh,Food & Beverages,125421.6,5396
1720,2024,11,November,Autumn,South,Sindh,Sports,82082.28,872
1721,2024,11,November,Autumn,South,Sindh,Toys,74651.02,1463
1722,2024,11,November,Autumn,South,Sindh,Books,75153.74,2151
1723,2024,11,November,Autumn,South,Balochistan,Electronics,159342.92,682
1724,2024,11,November,Autumn,South,Balochistan,Clothing,143876.0,2370
1725,2024,11,November,Autumn,South,Balochistan,Furniture,107818.21,298
1726,2024,11,November,Autumn,South,Balochistan,Food & Beverages,128120.97,4672
1727,2024,11,November,Autumn,South,Balochistan,Sports,105911.2,986
1728,2024,11,November,Autumn,South,Balochistan,Toys,80421.69,1637
1729,2024,11,November,Autumn,South,Balochistan,Books,71984.84,2236
1730,2024,11,November,Autumn,East,AJK,Electronics,122091.05,476
1731,2024,11,November,Autumn,East,AJK,Clothing,103418.6,1498
1732,2024,11,November,Autumn,East,AJK,Furniture,85482.48,273
1733,2024,11,November,Autumn,East,AJK,Food & Beverages,113061.3,4188
1734,2024,11,November,Autumn,East,AJK,Sports,86148.13,794
1735,2024,11,November,Autumn,East,AJK,Toys,65703.51,1194
1736,2024,11,November,Autumn,East,AJK,Books,50138.13,1448
1737,2024,11,November,Autumn,East,Punjab,Electronics,143285.01,593
1738,2024,11,November,Autumn,East,Punjab,Clothing,116667.93,1895
1739,2024,11,November,Autumn,East,Punjab,Furniture,82579.8,271
1740,2024,11,November,Autumn,East,Punjab,Food & Beverages,104044.38,4027
1741,2024,11,November,Autumn,East,Punjab,Sports,77030.22,801
1742,2024,11,November,Autumn,East,Punjab,Toys,59303.65,1224
1743,2024,11,November,Autumn,East,Punjab,Books,49926.95,1451
1744,2024,11,November,Autumn,West,Balochistan,Electronics,126346.64,493
1745,2024,11,November,Autumn,West,Balochistan,Clothing,105764.15,1711
1746,2024,11,November,Autumn,West,Balochistan,Furniture,82536.3,225
1747,2024,11,November,Autumn,West,Balochistan,Food & Beverages,91785.73,3419
1748,2024,11,November,Autumn,West,Balochistan,Sports,75116.45,804
1749,2024,11,November,Autumn,West,Balochistan,Toys,66649.48,1219
1750,2024,11,November,Autumn,West,Balochistan,Books,47879.73,1361
1751,2024,11,November,Autumn,West,KPK,Electronics,136925.22,498
1752,2024,11,November,Autumn,West,KPK,Clothing,88013.95,1448
1753,2024,11,November,Autumn,West,KPK,Furniture,69910.78,198
1754,2024,11,November,Autumn,West,KPK,Food & Beverages,86920.1,3686
1755,2024,11,November,Autumn,West,KPK,Sports,66941.21,717
1756,2024,11,November,Autumn,West,KPK,Toys,59047.23,1090
1757,2024,11,November,Autumn,West,KPK,Books,47962.18,1483
1758,2024,11,November,Autumn,Central,Punjab,Electronics,132118.95,519
1759,2024,11,November,Autumn,Central,Punjab,Clothing,122056.72,1757
1760,2024,11,November,Autumn,Central,Punjab,Furniture,78954.18,241
1761,2024,11,November,Autumn,Central,Punjab,Food & Beverages,113929.18,4379
1762,2024,11,November,Autumn,Central,Punjab,Sports,85212.61,802
1763,2024,11,November,Autumn,Central,Punjab,Toys,78858.17,1719
1764,2024,11,November,Autumn,Central,Punjab,Books,57540.16,1572
1765,2024,11,November,Autumn,Central,Sindh,Electronics,137531.32,545
1766,2024,11,November,Autumn,Central,Sindh,Clothing,122165.43,2001
1767,2024,11,November,Autumn,Central,Sindh,Furniture,89274.61,276
1768,2024,11,November,Autumn,Central,Sindh,Food & Beverages,117125.15,4323
1769,2024,11,November,Autumn,Central,Sindh,Sports,91612.66,865
1770,2024,11,November,Autumn,Central,Sindh,Toys,71430.54,1522
1771,2024,11,November,Autumn,Central,Sindh,Books,68359.81,1965
1772,2024,12,December,Winter,North,Punjab,Electronics,219840.46,914
1773,2024,12,December,Winter,North,Punjab,Clothing,150911.51,2252
1774,2024,12,December,Winter,North,Punjab,Furniture,116905.34,365
1775,2024,12,December,Winter,North,Punjab,Food & Beverages,170805.47,6295
1776,2024,12,December,Winter,North,Punjab,Sports,127875.7,1198
1777,2024,12,December,Winter,North,Punjab,Toys,123293.88,2413
1778,2024,12,December,Winter,North,Punjab,Books,86234.26,2732
1779,2024,12,December,Winter,North,KPK,Electronics,232603.94,857
1780,2024,12,December,Winter,North,KPK,Clothing,170236.88,2956
1781,2024,12,December,Winter,North,KPK,Furniture,144306.47,440
1782,2024,12,December,Winter,North,KPK,Food & Beverages,173236.03,6860
1783,2024,12,December,Winter,North,KPK,Sports,129643.18,1414
1784,2024,12,December,Winter,North,KPK,Toys,97230.68,1944
1785,2024,12,December,Winter,North,KPK,Books,88155.79,2405
1786,2024,12,December,Winter,North,Gilgit-Baltistan,Electronics,246921.4,1054
1787,2024,12,December,Winter,North,Gilgit-Baltistan,Clothing,173825.36,2785
1788,2024,12,December,Winter,North,Gilgit-Baltistan,Furniture,147596.73,414
1789,2024,12,December,Winter,North,Gilgit-Baltistan,Food & Beverages,163934.38,6859
1790,2024,12,December,Winter,North,Gilgit-Baltistan,Sports,109962.56,1074
1791,2024,12,December,Winter,North,Gilgit-Baltistan,Toys,112493.89,2422
1792,2024,12,December,Winter,North,Gilgit-Baltistan,Books,87467.72,2563
1793,2024,12,December,Winter,South,Sindh,Electronics,211383.52,915
1794,2024,12,December,Winter,South,Sindh,Clothing,159476.84,2436
1795,2024,12,December,Winter,South,Sindh,Furniture,126300.98,414
1796,2024,12,December,Winter,South,Sindh,Food & Beverages,133602.9,4952
1797,2024,12,December,Winter,South,Sindh,Sports,101978.81,1060
1798,2024,12,December,Winter,South,Sindh,Toys,99286.39,1905
1799,2024,12,December,Winter,South,Sindh,Books,78388.34,2521
1800,2024,12,December,Winter,South,Balochistan,Electronics,196546.31,854
1801,2024,12,December,Winter,South,Balochistan,Clothing,153720.33,2312
1802,2024,12,December,Winter,South,Balochistan,Furniture,115010.31,330
1803,2024,12,December,Winter,South,Balochistan,Food & Beverages,129230.26,5347
1804,2024,12,December,Winter,South,Balochistan,Sports,119841.64,1234
1805,2024,12,December,Winter,South,Balochistan,Toys,105104.81,2103
1806,2024,12,December,Winter,South,Balochistan,Books,78229.06,2263
1807,2024,12,December,Winter,East,AJK,Electronics,133754.78,519
1808,2024,12,December,Winter,East,AJK,Clothing,120247.66,1951
1809,2024,12,December,Winter,East,AJK,Furniture,95269.35,281
1810,2024,12,December,Winter,East,AJK,Food & Beverages,119125.11,5090
1811,2024,12,December,Winter,East,AJK,Sports,80177.49,857
1812,2024,12,December,Winter,East,AJK,Toys,82592.35,1659
1813,2024,12,December,Winter,East,AJK,Books,51866.54,1445
1814,2024,12,December,Winter,East,Punjab,Electronics,158922.73,597
1815,2024,12,December,Winter,East,Punjab,Clothing,130038.71,1939
1816,2024,12,December,Winter,East,Punjab,Furniture,84912.53,242
1817,2024,12,December,Winter,East,Punjab,Food & Beverages,122169.2,5073
1818,2024,12,December,Winter,East,Punjab,Sports,80414.29,844
1819,2024,12,December,Winter,East,Punjab,Toys,64992.71,1381
1820,2024,12,December,Winter,East,Punjab,Books,53267.4,1715
1821,2024,12,December,Winter,West,Balochistan,Electronics,144056.34,618
1822,2024,12,December,Winter,West,Balochistan,Clothing,115339.27,1868
1823,2024,12,December,Winter,West,Balochistan,Furniture,74291.91,235
1824,2024,12,December,Winter,West,Balochistan,Food & Beverages,107395.56,4113
1825,2024,12,December,Winter,West,Balochistan,Sports,79918.35,867
1826,2024,12,December,Winter,West,Balochistan,Toys,64933.1,1417
1827,2024,12,December,Winter,West,Balochistan,Books,61434.07,1773
1828,2024,12,December,Winter,West,KPK,Electronics,136501.66,492
1829,2024,12,December,Winter,West,KPK,Clothing,99499.26,1630
1830,2024,12,December,Winter,West,KPK,Furniture,87436.14,281
1831,2024,12,December,Winter,West,KPK,Food & Beverages,108316.95,4689
1832,2024,12,December,Winter,West,KPK,Sports,80835.36,832
1833,2024,12,December,Winter,West,KPK,Toys,72342.97,1460
1834,2024,12,December,Winter,West,KPK,Books,55427.43,1754
1835,2024,12,December,Winter,Central,Punjab,Electronics,191400.21,734
1836,2024,12,December,Winter,Central,Punjab,Clothing,121393.81,2013
1837,2024,12,December,Winter,Central,Punjab,Furniture,91334.17,256
1838,2024,12,December,Winter,Central,Punjab,Food & Beverages,123711.78,4826
1839,2024,12,December,Winter,Central,Punjab,Sports,93158.18,942
1840,2024,12,December,Winter,Central,Punjab,Toys,74677.68,1518
1841,2024,12,December,Winter,Central,Punjab,Books,62261.13,1804
1842,2024,12,December,Winter,Central,Sindh,Electronics,178568.34,664
1843,2024,12,December,Winter,Central,Sindh,Clothing,120437.32,1858
1844,2024,12,December,Winter,Central,Sindh,Furniture,87217.87,284
1845,2024,12,December,Winter,Central,Sindh,Food & Beverages,127472.9,5264
1846,2024,12,December,Winter,Central,Sindh,Sports,94930.13,963
1847,2024,12,December,Winter,Central,Sindh,Toys,80423.76,1699
1848,2024,12,December,Winter,Central,Sindh,Books,63528.04,1799
